pl_name,sy_snum,pl_orbper,pl_rade,pl_tranmid,ttv_flag,pl_trandep,pl_trandur,st_teff,st_rad,st_mass,ra,dec,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_kmag,sy_umag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_kepmag,target
K2-6 b,1.0,30.94191,2.5,2456827.5014,0.0,0.068,3.5601600000000007,5850.0,0.96,0.97,178.192125,-1.1984416666666666,-32.2425,7.15347,316.819,3.12897,13.291,11.069,14.9712,11.017,11.058,11.085,8.251,12.5018,12.51,1
K2-97 b,1.0,8.40685,10.88,2457142.0487,0.0,0.068,6.072,4755.112,4.09,1.1468426,127.76283333333332,10.847558333333334,-1.27814,-6.7784,878.43,1.10927,13.775,10.035,16.1932,9.99,10.09,10.026,8.037,12.3059,12.409,1
K2-7 b,1.0,28.6911,4.3,2456824.6074,0.0,0.0681,7.872,5437.624,1.597,1.0792,167.09375,-1.0658555555555556,-4.64495,-23.6821,738.553,1.32514,13.902,11.564,15.4839,11.527,11.572,11.554,8.838,13.0573,13.054,1
EPIC 206414361.01,1.0,3.47722,1.53,2456977.4625,0.0,0.0684,2.088,3771.4,0.556,0.6374991999999999,332.76591666666667,-6.395294444444445,53.5704,-77.1291,152.541,6.52844,16.981,11.37,18.8276,11.218,11.164,10.637,8.323,14.699,14.694,0
EPIC 206312951.01,1.0,1.5339666,1.47,2456980.161,0.0,0.0685,1.04,3757.0,0.52,0.5448991999999999,337.085625,-8.041655555555556,138.791,-31.6282,144.943,6.87079,16.792,11.328,18.6794,11.207,11.157,10.696,8.167,14.5395,14.497,0
EPIC 201619647.02,1.0,1.65336,1.51,2456810.8473,0.0,0.0686,1.608,4139.8,0.545,0.6804052,167.44766666666666,2.3473083333333333,-16.4937,-21.4836,203.223,4.8925,16.859,11.587,18.7846,11.528,11.553,11.458,8.798,14.635,14.683,0
EPIC 220674823 c,1.0,13.33989,2.84,2457405.732,0.0,0.0693,3.661,5578.0,0.99,0.913,13.080041666666666,10.794705555555556,60.9629,2.2394,244.59,4.06029,12.576,10.344,14.7932,10.299,10.355,10.38,8.423,11.9535,11.958,1
EPIC 212099230.01,1.0,7.11047482,2.3706,2457149.07988,0.0,0.07,3.434,5595.68,0.909317,0.989,128.07316666666668,22.005791666666667,-94.1315,-54.7095,123.647,8.05908,11.533,8.873,14.8558,8.803001,8.839,8.785,8.478,10.5241,10.513,0
K2-11 b,1.0,39.93767,7.55,2456829.829,0.0,0.07,4.2624,5433.0,5.15,1.35,169.04183333333333,1.9866833333333327,-39.5436,-36.9563,329.309,3.0079,14.275,11.347,15.7707,11.302,11.375,11.297,8.824,13.1501,13.151,1
K2-84 c,1.0,27.8522,2.16,2457068.6225,0.0,0.0704,4.608,5218.2,0.836,0.952,55.809375,16.634438888888887,21.5052,-25.1851,284.876,3.48158,14.406,11.059,16.5618,10.987,11.035,10.892,9.048,13.1474,13.138,1
EPIC 211533633.01,1.0,2.126953,1.7,2458095.66212,0.0,0.0707,1.416,4020.0,0.573,0.629,137.4716666666667,13.612894444444445,-25.71,-6.42294,108.027,9.22814,15.208,10.29,17.1496,10.167,10.179,10.04,8.709,13.1491,13.258,0
EPIC 211783206.01,1.0,7.13142,9.6,2457146.4727,0.0,0.0707,1.92,5829.938,3.4,0.8437999999999999,130.14579166666667,17.077986111111112,-5.44558,11.3447,342.69140000000004,4.610922,15.54,11.961,17.2831,11.866,11.915,12.058,8.215,14.2095,14.15,0
EPIC 211822797 b,1.0,21.17623917,4.118,2457144.419434,0.0,0.071,2.008,3811.0,0.597044,0.585671,130.41020833333334,17.639975,-36.1698,-11.4013,186.197,5.34209,16.708,11.429,18.7883,11.341,11.349,11.503,8.436,14.5263,14.568,1
K2-133 b,1.0,3.0712,1.31,2457821.3168,0.0,0.071,1.22,3655.0,0.47,0.51,70.149375,25.00981388888889,185.658,-46.3627,75.1703,13.2743,15.394,10.279,17.2832,10.173,10.072,9.991,8.586,13.3245,13.327,1
K2-322 b,1.0,8.205,1.92,2457914.022,0.0,0.071,2.93456,4141.0,0.602,0.63,156.62270833333332,4.764019444444444,-16.3044,-2.63736,123.415,8.07382,15.317,10.413,17.3324,10.318,10.339,10.165,8.558,13.3108,13.307,1
K2-74 b,1.0,19.565086,2.94,2456998.001,0.0,0.0712,5.08,5804.0,1.01,0.9726748,339.91929166666665,-8.714569444444443,-12.5283,-13.2054,377.822,2.6188,13.158,11.068,14.9374,11.039,11.085,11.254,8.392,12.4364,12.43,1
EPIC 206208956.01,1.0,5.01038,4.28,2456979.4663,0.0,0.0718,0.8376,6060.2,1.53,1.0816035999999998,342.3740833333333,-9.615294444444444,0.433973,-11.9693,591.774,1.66442,13.469,11.137,14.8026,11.066,11.103,10.954,8.751,12.6351,12.615,0
EPIC 211505089.01,1.0,24.4472,1.82,2457146.9623,0.0,0.0718,6.36,4507.032000000001,0.647,0.7034,123.25041666666668,13.210325,-30.4656,-90.0694,172.926,5.7541,14.292,10.567,16.3328,10.514,10.552,10.425,8.957,12.8901,12.943,0
K2-101 b,1.0,14.66146147,4.506,2457152.715844,0.0,0.072,5.347,4695.41,0.800765,0.75,130.34391666666667,18.933819444444445,-36.593,-12.588,188.33,5.28182,13.963,10.536,16.2661,10.482,10.579,10.297,8.403,12.6619,12.619,1
K2-6 b,1.0,30.9403,2.44,2456827.5014,0.0,0.0724,5.28,5534.4,0.8649,0.9004679999999998,178.192125,-1.1984416666666666,-32.2425,7.15347,316.819,3.12897,13.291,11.069,14.9712,11.017,11.058,11.085,8.251,12.5018,12.51,1
EPIC 201264302.01,1.0,0.2122013,0.519,2456810.4898,0.0,0.0725,0.624,3611.6,0.188,0.5939506,169.597125,-2.9913972222222225,-166.05,52.5138,71.8937,13.8807,16.351,10.357,18.1725,10.233,10.108,9.973,8.449,13.8198,13.879,0
K2-199 b,1.0,3.225369,1.593,2457218.73785,0.0,0.0726,2.0664,4575.4,0.582,0.7107361999999999,208.90145833333327,-6.136083333333334,-59.2561,15.1982,107.518,9.27232,13.323,9.625,15.7495,9.542,9.609,9.514,8.827,11.9053,11.93,1
K2-3 d,1.0,44.56115,1.7,2456826.227,0.0,0.0731,4.04,3927.0,0.58,0.6052,172.335375,-1.455136111111111,94.0337,-78.1392,44.0727,22.661,13.527,8.561,15.7198,8.443,8.424,8.322,8.251,11.4785,11.574,1
EPIC 201515470.01,1.0,20.2073,2.12,2456822.8668,0.0,0.0735,3.72,5667.8,0.7624,0.8700679999999998,171.25966666666667,0.7613694444444444,-37.2375,5.47713,345.0,2.86997,15.109,11.718,16.9258,11.687,11.725,11.679,8.384,13.8304,13.839,0
K2-155 d,1.0,40.718,1.9,2457966.282372,0.0,0.074,4.464,4258.0,0.58,0.65,65.469625,21.35326388888889,200.606,-76.7629,72.7998,13.7077,14.073,9.496,16.2529,9.435,9.404,9.343,8.317,12.2528,12.656,1
K2-187 e,1.0,13.60496,2.69,2457141.4772,0.0,0.0748,4.224,5437.468,0.919,0.9547996,132.52354166666666,23.19247222222222,-11.8636,-30.7016,330.916,2.9939,13.986,11.196,15.6548,11.169,11.235,11.069,8.362001,12.8673,12.864,1
K2-101 b,1.0,14.67665,1.94,2457152.6838,0.0,0.0749,3.336,4638.882,0.682,0.757741,130.34391666666667,18.933819444444445,-36.593,-12.588,188.33,5.28182,13.963,10.536,16.2661,10.482,10.579,10.297,8.403,12.6619,12.619,1
EPIC 211390903.01,1.0,7.757595,1.95,2457147.80605,0.0,0.075,1.810176,4638.512000000001,0.713,0.6866,132.2780833333333,11.498002777777778,-2.39235,-3.07395,2172.67,0.411251,14.253,10.49,16.4665,10.413,10.514,10.273,8.34,12.8185,12.97,0
EPIC 211897691.01,1.0,5.749481,2.93,2457142.495219,0.0,0.0753,2.608968,5314.268000000001,0.765,0.9162,130.08254166666666,18.692905555555555,-2.0465,-2.6087,360.36,2.74664,15.584,12.173,17.3176,12.114,12.156,12.083,8.848,14.3436,14.313,0
EPIC 201920032.01,1.0,28.2671,2.94,2456833.2111,0.0,0.0757,4.224,5417.0,1.028,0.8320000000000001,174.10670833333333,7.7529972222222225,-45.4422,-23.9172,399.976,2.47214,13.781,11.364,15.2782,11.327,11.365,11.245,8.981,12.9033,12.89,0
K2-185 c,1.0,52.7099,2.48,2457159.1568,0.0,0.0757,4.92,5516.296,0.891,0.9216438,130.25966666666667,14.690222222222223,2.16681,-24.1022,268.357,3.69811,12.878,10.68,15.0393,10.628,10.667,10.667,8.29,12.0636,12.414,1
EPIC 206298289.01,1.0,0.434832,0.96,2456977.16325,0.0,0.0762,0.8952,4453.4,0.333,0.7035194,337.3577916666667,-8.266658333333334,26.263,3.93799,150.277,6.62731,16.889,11.395,18.686,11.264,11.209,11.162,8.944,14.6255,14.688,0
EPIC 206226146.01,1.0,11.63547,2.6,2456984.1245,0.0,0.0767,2.304,5786.6,0.892,0.8880364000000001,330.86633333333333,-9.34542777777778,11.428,6.59474,387.009,2.55543,14.551,11.715,15.929,11.696,11.768,11.567,8.384,13.4786,13.464,0
EPIC 211616939.01,1.0,1.8554,17.581558,2458095.6193,0.0,0.0775,2.8008,4990.0,10.091,0.9548,133.22925,14.771522222222224,-5.41149,-7.30352,1523.8,0.62401,12.756,9.497,15.4441,9.437,9.528,9.405,8.442,11.7932,11.796,0
EPIC 220322327.01,1.0,3.31347,3.8,2457393.9488,0.0,0.0775,2.976,5656.4,0.824,1.0219464,22.12133333333333,3.1128138888888888,-2.98047,-17.6071,397.887,2.4846,15.06,11.993,16.8229,11.92,11.966,12.17,8.525,13.8866,13.91,0
K2-108 b,1.0,4.734,9.5,2457140.365,0.0,0.0778,3.40704,5496.0,1.75896,0.964,123.38183333333332,16.419516666666667,-6.87424,-22.7225,477.295,2.06697,13.106,10.561,15.6082,10.538,10.585,10.577,8.802,12.1704,12.16,1
K2-8 b,1.0,10.35176,2.97,2456813.6119,0.0,0.078,2.15448,4890.0,0.74,0.79,169.7935,-0.2844388888888889,-36.0233,-15.919,403.513,2.45137,15.726,12.245,17.3307,12.159,12.215,11.78,8.796,14.3358,14.384,1
K2-3 d,1.0,44.5574,1.11,2456826.2286,0.0,0.0782,4.512,3885.0,0.371,0.5634,172.335375,-1.455136111111111,94.0337,-78.1392,44.0727,22.661,13.527,8.561,15.7198,8.443,8.424,8.322,8.251,11.4785,11.574,1
EPIC 220294712.01,1.0,23.6088,3.43,2457413.7218,0.0,0.0783,6.0,5798.4,1.203,0.9599004,18.16183333333333,2.5218,-9.43331,-17.079,427.026,2.31349,12.947,10.97,14.972,10.966,11.008,10.773,8.825,12.2719,12.264,0
EPIC 211419451.01,1.0,6.45795,2.78,2457140.1818,0.0,0.0788,1.032,5650.528,0.9389,1.006,129.44933333333333,11.932741666666669,-8.36476,-19.8452,586.562,1.67641,15.078,12.335,16.2678,12.352,12.437,11.735,8.494,14.0464,14.068,0
EPIC 201239401.01,1.0,0.90552205,1.52,2456810.944,0.0,0.0791,1.32,3710.0,0.5,0.5611621999999999,173.052875,-3.370322222222222,-15.3766,-13.3864,190.075,5.23261,17.114,11.735,19.2719,11.648,11.615,11.871,8.328,14.9247,15.042,0
K2-119 b,1.0,7.728,2.548,2457141.099,0.0,0.0791,2.83008,4525.0,0.739177,0.71,132.00987500000002,16.901766666666663,30.032,-22.4376,365.581,2.70677,15.974,12.174,17.8786,12.119,12.174,12.179,8.791,14.5103,14.489,1
EPIC 211579683.01,1.0,9.01258853,2.3679999999999994,2457144.614253,0.0,0.081,3.639,4764.64,0.81741,0.767,125.21450000000002,14.258647222222224,-12.7377,-5.34532,362.707,2.72861,15.313,11.856,16.8959,11.797,11.846,11.669,8.53,13.9824,14.029,0
K2-268 c,1.0,9.325429,2.14,2457150.18089,0.0,0.081,2.92208,5070.395999999999,0.713,0.8395999999999999,133.7095,11.848272222222224,-8.19438,0.121418,327.783,3.02214,14.775,11.639,16.3424,11.584,11.651,11.81,8.817,13.5627,13.539,1
EPIC 201920032.01,1.0,28.270642,2.79,2456833.202,0.0,0.0813,4.3,5545.0,0.9,0.912668,174.10670833333333,7.7529972222222225,-45.4422,-23.9172,399.976,2.47214,13.781,11.364,15.2782,11.327,11.365,11.245,8.981,12.9033,12.89,0
EPIC 201927336.01,1.0,6.4498648,2.63,2456811.942,0.0,0.0814,1.63,5395.0,0.85,0.9968978000000002,170.93383333333333,7.9170694444444445,-35.3618,-6.04143,365.788,2.70523,13.996,11.482,15.598,11.362,11.39,11.28,8.928001,13.0886,13.101,0
K2-84 b,1.0,6.42149,2.51,2457065.0006,0.0,0.0814,2.8824,5295.6,0.836,0.952,55.809375,16.634438888888887,21.5052,-25.1851,284.876,3.48158,14.406,11.059,16.5618,10.987,11.035,10.892,9.048,13.1474,13.138,1
K2-74 b,1.0,19.5688,3.66,2456978.4251,0.0,0.0818,5.712,5616.2,1.047,0.9454364,339.91929166666665,-8.714569444444443,-12.5283,-13.2054,377.822,2.6188,13.158,11.068,14.9374,11.039,11.085,11.254,8.392,12.4364,12.43,1
K2-3 c,1.0,24.64671,1.18,2456812.27612,0.0,0.0822,3.6,3883.8,0.371,0.5554,172.335375,-1.455136111111111,94.0337,-78.1392,44.0727,22.661,13.527,8.561,15.7198,8.443,8.424,8.322,8.251,11.4785,11.574,1
K2-181 b,1.0,6.89442,3.17,2457143.7935,0.0,0.0828,2.6712,5578.2,1.071,0.9919758,127.554125,10.910144444444445,16.9173,-33.2859,360.911,2.74245,13.502,11.026,15.2847,10.999,11.062,11.041,8.319,12.5618,12.637,1
K2-108 b,1.0,4.73360988,9.5,2457145.095098,0.0,0.083,3.605,5496.0,1.75896,0.964,123.38183333333332,16.419516666666667,-6.87424,-22.7225,477.295,2.06697,13.106,10.561,15.6082,10.538,10.585,10.577,8.802,12.1704,12.16,1
K2-274 b,1.0,14.11544241,5.594,2457145.149412,0.0,0.083,4.192,5024.37,0.734473,0.84,129.282375,20.39925,-15.6625,-26.1353,228.327,4.35333,14.119,10.986,16.1444,10.916,10.979,10.617,8.232,12.8852,12.802,1
K2-319 b,1.0,26.68,2.79,2457915.592,0.0,0.083,3.1552800000000003,5440.0,0.898,0.954,166.801,3.039936111111111,-2.85775,-22.7378,209.071,4.75461,12.993,10.223,15.4566,10.097,10.17,10.183,8.797,11.9397,11.932,1
EPIC 211972681.01,1.0,1.092673,4.07218,2458096.46283,0.0,0.0833,1.3056,5140.0,0.783,0.86,130.02408333333332,19.8195,2.68018,-3.01992,621.412,1.58122,17.376,13.093,18.5596,13.026,13.074,11.56,8.63,15.364,15.39,0
K2-11 b,1.0,39.863566,2.47,2456829.855,0.0,0.0834,5.14,5133.0,0.78,0.8160000000000001,169.04183333333333,1.9866833333333327,-39.5436,-36.9563,329.309,3.0079,14.275,11.347,15.7707,11.302,11.375,11.297,8.824,13.1501,13.151,1
EPIC 211619805.01,1.0,1.855827,2.6266,2458095.60966,0.0,0.0844,3.0168,4720.0,0.664,0.7707027999999999,133.23833333333334,14.811791666666668,42.242,-12.6577,151.301,6.5806,14.297,10.385,16.9394,10.321,10.4,10.293,9.053001,12.9575,12.942,0
K2-6 b,1.0,30.944648,3.06,2456827.497,0.0,0.0845,5.27,5710.0,0.96,0.973,178.192125,-1.1984416666666666,-32.2425,7.15347,316.819,3.12897,13.291,11.069,14.9712,11.017,11.058,11.085,8.251,12.5018,12.51,1
EPIC 206298289.01,1.0,0.4348359,1.59,2456979.772,0.0,0.0849,0.73,3714.0,0.5,0.5210992,337.3577916666667,-8.266658333333334,26.263,3.93799,150.277,6.62731,16.889,11.395,18.686,11.264,11.209,11.162,8.944,14.6255,14.688,0
EPIC 201654498.01,1.0,18.4502,2.52,2456816.961,0.0,0.085,3.72,4897.2,0.717,0.982,171.51766666666668,2.886788888888889,-47.0155,-11.531,340.433,2.90906,16.217,12.04,18.3275,11.848,11.912,12.085,8.702,14.6214,14.541,0
K2-91 b,1.0,1.41929871,5.08,2457063.873746,0.0,0.085,1.048,3326.0,0.361559,0.347552,63.21825,24.204722222222223,43.0051,-89.4495,62.5785,15.9515,17.085,10.571,19.0414,10.416,10.284,10.218,8.923,14.3219,14.464,1
K2-274 b,1.0,14.129,5.594,2457145.122,0.0,0.0854,3.39912,5024.37,0.734473,0.84,129.282375,20.39925,-15.6625,-26.1353,228.327,4.35333,14.119,10.986,16.1444,10.916,10.979,10.617,8.232,12.8852,12.802,1
EPIC 206262341.01,1.0,36.9321,2.98,2456991.557,0.0,0.0856,6.1032,5597.4,0.955,0.8880364000000001,338.05162500000006,-8.803363888888889,4.78138,3.172,364.335,2.71676,13.392,11.136,14.483,11.089,11.146,11.072,8.533,12.6109,12.539,0
K2-348 c,1.0,12.550896,2.6,2458104.42819,0.0,0.0858,2.8296,5220.0,0.828,0.8832000000000001,130.87833333333333,24.42295555555556,1.17953,-34.5935,201.856,4.92543,13.542,10.381,15.896,10.348,10.431,10.327,8.506,12.3271,12.482,1
K2-346 b,1.0,26.198,2.644,2457164.39,0.0,0.0861,3.17304,4678.0,0.709927,0.746,125.98649999999998,22.663225,-126.231,43.5433,105.58,9.4428,13.083,9.501,15.4311,9.439,9.493,9.436,8.782,11.6828,11.67,1
EPIC 220267210.01,1.0,5.1645,0.784,2457393.4221,0.0,0.0867,2.112,5015.6,0.255,0.8640334,13.058875,1.9389166666666664,-5.46828,-4.45563,180.075,5.52466,17.476,12.035,19.5247,11.928,11.86,11.82,8.622,15.2186,15.206,0
K2-98 b,1.0,10.136,9.18,2457145.985,0.0,0.0869,4.94496,6283.0,1.50696,1.23,126.48820833333332,11.511094444444444,-15.9682,-9.5236,518.625,1.89991,12.646,10.869,14.8585,10.823,10.856,10.678,8.258,12.0398,12.102,1
K2-119 b,1.0,7.72651124,2.548,2457148.831548,0.0,0.087,3.199,4525.0,0.739177,0.71,132.00987500000002,16.901766666666663,30.032,-22.4376,365.581,2.70677,15.974,12.174,17.8786,12.119,12.174,12.179,8.791,14.5103,14.489,1
EPIC 211825866.01,1.0,0.95017067,6.5920000000000005,2457142.615773,0.0,0.088,2.581,5339.0,0.746527,0.92,124.33279166666668,17.68396111111111,5.78658,4.03382,397.097,2.48963,14.763,11.953,15.9584,11.925,11.959,11.815,8.819,13.7853,13.782,0
K2-35 c,1.0,5.6089465,2.17,2456812.116,0.0,0.0889,1.84,4326.0,0.67,0.7053872,170.10308333333336,1.2858666666666665,4.41316,-19.4717,252.596,3.9304,15.584,11.423,17.5708,11.383,11.464,11.599,8.966,13.9152,13.917,1
K2-97 b,1.0,8.407115,13.45077684,2457722.1447,0.0,0.0891,6.2712,4673.0,4.14,1.17,127.76283333333332,10.847558333333334,-1.27814,-6.7784,878.43,1.10927,13.775,10.035,16.1932,9.99,10.09,10.026,8.037,12.3059,12.409,1
K2-183 c,1.0,10.79274,3.45,2457147.7772,0.0,0.0901,4.176,5478.588000000001,0.984,0.9404438,125.00716666666668,14.019458333333334,3.79434,-1.29689,329.041,3.01076,13.632,11.021,15.455,10.997,11.058,11.082,8.356,12.6702,12.754,1
EPIC 210423938.01,1.0,19.8606,2.21,2457072.0136,0.0,0.0903,3.888,5106.812,0.648,0.9996368,60.37241666666666,14.000133333333334,13.0385,-7.10919,148.954,6.6849,14.115,10.272,16.257,10.201,10.234,10.148,8.968,12.6611,12.655,0
EPIC 220674823 c,1.0,13.33877,3.79,2457392.3976,0.0,0.0903,4.44,5553.0,1.02,0.9252,13.080041666666666,10.794705555555556,60.9629,2.2394,244.59,4.06029,12.576,10.344,14.7932,10.299,10.355,10.38,8.423,11.9535,11.958,1
K2-207 b,1.0,12.4904,3.59,2457403.6429,0.0,0.0904,4.296,5714.0,0.929,1.0107947999999998,11.699666666666667,0.6406194444444444,-12.646,-43.4963,363.064,2.72597,13.906,11.383,15.6392,11.338,11.397,11.214,8.384,12.9687,12.971,1
EPIC 220290988.01,1.0,10.55369,2.72,2457395.0434,0.0,0.0906,3.768,5254.2,0.88,0.9144028,16.29158333333333,2.444613888888889,0.594574,-19.2768,449.919,2.19395,14.916,11.989,16.3156,11.984,12.022,11.962,8.738,13.8669,13.859,0
EPIC 211469889.01,1.0,7.07737,2.1,2457144.3867,0.0,0.0907,3.072,5050.0,0.662,0.8756,135.03841666666668,12.702461111111113,-32.691,9.96281,443.535,2.2261,15.721,12.494,17.1197,12.456,12.495,11.855,8.592,14.5145,14.548,0
K2-17 b,1.0,17.96832,1.78,2456817.9472,0.0,0.0915,2.592,4214.682,0.556,0.6124404,178.32966666666664,6.412316666666667,-24.0956,15.3214,125.106,7.96463,14.811,10.308,16.781,10.216,10.264,10.122,8.658,13.0023,12.997,1
EPIC 201837434.01,1.0,6.97251,2.01,2456814.3554,0.0,0.0916,2.808,5371.6,0.6252,0.913224,168.57095833333332,6.060849999999999,-1.82299,-26.4283,239.506,4.14667,15.73,11.524,17.7326,11.399,11.465,11.302,8.899,14.0326,14.04,0
K2-11 b,1.0,39.8642,2.92,2456829.8511,0.0,0.0916,5.808,5449.0,0.896,1.0731465999999998,169.04183333333333,1.9866833333333327,-39.5436,-36.9563,329.309,3.0079,14.275,11.347,15.7707,11.302,11.375,11.297,8.824,13.1501,13.151,1
K2-3 c,1.0,24.645013,1.9,2456812.28,0.0,0.0916,3.61,3927.0,0.58,0.5824048,172.335375,-1.455136111111111,94.0337,-78.1392,44.0727,22.661,13.527,8.561,15.7198,8.443,8.424,8.322,8.251,11.4785,11.574,1
K2-268 c,1.0,9.325,2.382,2457140.855,0.0,0.0923,2.87688,5035.99,0.801255,0.839,133.7095,11.848272222222224,-8.19438,0.121418,327.783,3.02214,14.775,11.639,16.3424,11.584,11.651,11.81,8.817,13.5627,13.539,1
K2-35 c,1.0,5.60967748,2.382,2456817.718241,0.0,0.093,2.29,4323.44,0.779092,0.68,170.10308333333336,1.2858666666666665,4.41316,-19.4717,252.596,3.9304,15.584,11.423,17.5708,11.383,11.464,11.599,8.966,13.9152,13.917,1
K2-98 b,1.0,10.1367349,5.06645928,2457662.95321,0.0,0.093,5.1216,6260.0,1.518,1.246,126.48820833333332,11.511094444444444,-15.9682,-9.5236,518.625,1.89991,12.646,10.869,14.8585,10.823,10.856,10.678,8.258,12.0398,12.102,1
K2-108 b,1.0,4.73355750515,5.38526663,2459502.375963,0.0,0.09302504,3.2089234,5496.0,1.75896,0.9188,123.38183333333332,16.419516666666667,-6.87424,-22.7225,477.295,2.06697,13.106,10.561,15.6082,10.538,10.585,10.577,8.802,12.1704,12.16,1
K2-282 b,1.0,4.17032,3.19,2457394.9946,0.0,0.0935,2.88,5287.8,1.013,1.0114,13.432166666666664,7.995291666666667,31.9004,-5.85039,496.289,1.98627,14.845,12.002,16.5176,11.959,12.032,12.161,8.806,13.8183,13.723,1
K2-35 c,1.0,5.60871,1.9,2456812.1166,0.0,0.0938,1.7976,4471.542,0.603,0.7095936,170.10308333333336,1.2858666666666665,4.41316,-19.4717,252.596,3.9304,15.584,11.423,17.5708,11.383,11.464,11.599,8.966,13.9152,13.917,1
K2-274 b,1.0,14.130142,2.41,2457145.117423,0.0,0.0942,3.113504,5051.147999999999,0.794,0.8288,129.282375,20.39925,-15.6625,-26.1353,228.327,4.35333,14.119,10.986,16.1444,10.916,10.979,10.617,8.232,12.8852,12.802,1
EPIC 211897691.01,1.0,5.75,4.05,2457142.497,0.0,0.0945,1.25496,4678.76,0.718666,0.75,130.08254166666666,18.692905555555555,-2.0465,-2.6087,360.36,2.74664,15.584,12.173,17.3176,12.114,12.156,12.083,8.848,14.3436,14.313,0
EPIC 210777017.01,1.0,11.376,2.03,2457070.3329,0.0,0.0946,3.432,4771.886,0.636,0.9242368,59.88870833333333,19.519269444444443,39.509,-62.5753,220.327,4.50992,15.679,11.22,17.6964,11.127,11.193,10.993,8.416,13.891,13.968,0
K2-183 d,1.0,22.6302,5.2,2457144.1526,0.0,0.0947,4.92,5478.588000000001,0.984,0.9404438,125.00716666666668,14.019458333333334,3.79434,-1.29689,329.041,3.01076,13.632,11.021,15.455,10.997,11.058,11.082,8.356,12.6702,12.754,1
EPIC 206317286 c,1.0,17.5125,2.15,2456977.8273,0.0,0.0948,3.936,5223.8,0.669,0.9394384,337.6178333333333,-7.972455555555555,57.0952,-12.3937,314.35,3.15254,15.08,11.635,16.678,11.591,11.66,11.902,8.892,13.774,13.806,1
K2-98 b,1.0,10.13892836,9.18,2457145.977028,0.0,0.095,5.371,6283.0,1.50696,1.23,126.48820833333332,11.511094444444444,-15.9682,-9.5236,518.625,1.89991,12.646,10.869,14.8585,10.823,10.856,10.678,8.258,12.0398,12.102,1
K2-8 c,1.0,5.0639064,2.46,2456813.071,0.0,0.0953,1.81,4797.0,0.73,0.778,169.7935,-0.2844388888888889,-36.0233,-15.919,403.513,2.45137,15.726,12.245,17.3307,12.159,12.215,11.78,8.796,14.3358,14.384,1
GJ 9827 d,1.0,6.201467,2.07,2457740.9611,0.0,0.0957,1.2264,4269.0,0.613,0.614,351.7717916666667,-1.2853444444444444,376.019,216.071,29.661,33.6855,11.588,7.193,14.7056,9.325,9.3044,9.2196,8.2446,9.83773,10.277,1
K2-273 b,1.0,11.722103,2.8,2458098.3682,0.0,0.0958,3.7104,5170.0,0.838,0.8732,129.77687500000002,19.010005555555555,-32.4197,-5.36917,308.105,3.217,14.257,11.3,16.1587,11.232,11.297,11.344,8.291,13.1461,13.131,1
K2-17 b,1.0,17.968216,2.15,2456817.945,0.0,0.0962,2.76,4151.0,0.63,0.5319672000000001,178.32966666666664,6.412316666666667,-24.0956,15.3214,125.106,7.96463,14.811,10.308,16.781,10.216,10.264,10.122,8.658,13.0023,12.997,1
EPIC 201717159.01,1.0,0.60408352,2.26,2456810.836,0.0,0.0963,0.97,4331.0,0.67,0.7053872,178.43629166666668,3.9322027777777775,-44.8473,-3.09988,370.696,2.67169,18.069,12.967,20.0805,12.886,12.884,12.563,9.065,15.9321,15.982,0
K2-346 b,1.0,26.1956,2.08,2457164.3913,0.0,0.0965,3.432,4925.839999999999,0.656,0.8104000000000001,125.98649999999998,22.663225,-126.231,43.5433,105.58,9.4428,13.083,9.501,15.4311,9.439,9.493,9.436,8.782,11.6828,11.67,1
K2-187 d,1.0,7.15451552,2.66,2457146.313282,0.0,0.097,2.514,5374.67,0.92027,0.93,132.52354166666666,23.19247222222222,-11.8636,-30.7016,330.916,2.9939,13.986,11.196,15.6548,11.169,11.235,11.069,8.362001,12.8673,12.864,1
K2-285 b,1.0,3.471745,2.59,2457743.37545,0.0,0.097,2.18,4975.0,0.787,0.83,349.38433333333336,1.3001527777777775,15.0229,-33.8739,154.961,6.42482,12.915,9.971,15.5161,9.891,9.967,9.899,8.743,11.804,11.665,1
K2-108 b,1.0,4.73363,5.81,2457140.3649,0.0,0.0973,3.6288,5507.8,1.797,1.4098,123.38183333333332,16.419516666666667,-6.87424,-22.7225,477.295,2.06697,13.106,10.561,15.6082,10.538,10.585,10.577,8.802,12.1704,12.16,1
K2-274 b,1.0,14.13168,2.18,2457145.1175,0.0,0.0974,3.648,5051.147999999999,0.7209,0.8288,129.282375,20.39925,-15.6625,-26.1353,228.327,4.35333,14.119,10.986,16.1444,10.916,10.979,10.617,8.232,12.8852,12.802,1
EPIC 211800191.01,1.0,1.106,6.909999999999999,2457140.749,0.0,0.0975,0.99408,5900.71,1.11127,1.07,132.88475,17.319891666666667,-13.9851,16.4224,400.766,2.46679,13.126,10.995,15.0313,10.938,10.957,10.882,8.857,12.4437,12.443,0
K2-182 b,1.0,4.737,2.797441336,2457141.205,0.0,0.0977,2.41008,5180.6,0.790862,0.878,130.18004166666665,10.98295,-65.1617,1.41652,154.83,6.43038,12.868,9.913,15.247,9.845,9.917,9.896,9.044,11.7202,11.742,1
